Tweets,Sentiment,Sentiment Score
"b'RT @CitizenX1: Rep Nancy Pelosi House Democrat Agenda ""Wrap Smear"" Plan Against Kavanaugh https://t.co/Brp1TRBHLV via @YouTube\nShe is an of\xe2\x80\xa6'",Neutral,0
b'RT @ChrisCieszewski: Even trash has dreams...\nMAGA realDonaldTrump https://t.co/TplMdnyLZM',Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'@Patrici15767099 @RobReiner What ozone are you in? Wait the puts of hell where evil and hate prevail. Gid bless you\xe2\x80\xa6 https://t.co/SJM9xIgnUF',Negative,-2
b'CadetBoneSpurs realDonaldTrump trumpfifthcolumn FatNixon ObamaWasBetter ComboverCrook TrumpRussia\xe2\x80\xa6 https://t.co/km86vyb0P2',Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'Even trash has dreams...\nMAGA realDonaldTrump https://t.co/TplMdnyLZM',Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'Rep Nancy Pelosi House Democrat Agenda ""Wrap Smear"" Plan Against Kavanaugh https://t.co/Brp1TRBHLV via @YouTube\nShe\xe2\x80\xa6 https://t.co/X7UnYZrtCP'",Neutral,0
"b""RT @JcKatherine: realdonaldtrump @realdonaldtrump  will be celebrating confirmation of pervert Kavanaugh tonight.  He wouldn't have this p\xe2\x80\xa6""",Negative,-1
b'RT @Freeholderbill: Had an eye opening conversation yesterday.  Otherwise intelligent people seem willing to believe anything said about r\xe2\x80\xa6',Positive,2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'No more recycling plastics to China. Conti Group International has the technology to turn all plastics back to reus\xe2\x80\xa6 https://t.co/WyUA9PS0Os',Neutral,0
b'realDonaldTrump Denies Climate Change From His Golf Course As Storms Keep Coming and FEMA Spends Billions in \xe2\x80\x98Cycl\xe2\x80\xa6 https://t.co/cszA8DOXsE',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'There is no way anyone can beat POTUS45 in 2020, I hope we get a business minded candidate like realDonaldTrump i\xe2\x80\xa6 https://t.co/yt9csxq9h8'",Positive,1
"b""We won't forget how despicable the democrats were dts america maga history ColumbusDay rednationrising\xe2\x80\xa6 https://t.co/NDsSh3Jjfs""",Negative,-1
"b'RT @nealadamsdotcom: realDonaldTrump FAKE F.B.I. probe?  The Cub Scouts could have done better, First Comey blows the election for Hilary\xe2\x80\xa6'",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'RT @TXBelle18: Who\xe2\x80\x99s playing the race card now? \xf0\x9f\x99\x84 Give me a damn break! First Taylor Swift, now this! Sorry, but you will not pee on the Af\xe2\x80\xa6'",Negative,-1
"b'@charliekirk11 @MicroSuperFan Who\xe2\x80\x99s playing the race card now? \xf0\x9f\x99\x84 Give me a break! First Taylor Swift, now this! Sor\xe2\x80\xa6 https://t.co/SAFGsvadz2'",Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b'Who\xe2\x80\x99s playing the race card now? \xf0\x9f\x99\x84 Give me a damn break! First Taylor Swift, now this! Sorry, but you will not pee\xe2\x80\xa6 https://t.co/k6nsGQBPdJ'",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'I\xe2\x80\x99m courting trouble here \xe2\x80\x93 but when you wonder how long realDonaldTrump \xe2\x80\x99s base will support him no matter what l\xe2\x80\xa6 https://t.co/2hddgiCOtE',Positive,1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @mes_Souvenirs: Have the Saudis killed their leading dissident &amp; critic of their war in Yemen?\nhttps://t.co/XafqNX0LzX\nJamalKhash\xe2\x80\xa6',Negative,-2
b'Had an eye opening conversation yesterday.  Otherwise intelligent people seem willing to believe anything said abou\xe2\x80\xa6 https://t.co/kp4hPfV5QQ',Positive,2
b'What the actual fuck!? realDonaldTrump explain this. WE THE PEOPLE are watching and taking notes. https://t.co/urvnjCVFQ1',Neutral,0
b'Are you ready for your daughters to become second class citizens and for more attacks on our democracy? MAGA\xe2\x80\xa6 https://t.co/A5HZk4BEyg',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @harpreetalld: IT Jobs are already MOVING to Canada. \nhr392 must pass to stop migration. Many Companies are EXPANDING and OPENING new O\xe2\x80\xa6',Neutral,0
b'@BrettKavanaugh This ceremony may just blow the roof off of ratings. Congratulations!  America is in your debt for\xe2\x80\xa6 https://t.co/wttczflXwd',Negative,-2
"b""RT @JcKatherine: realdonaldtrump @realdonaldtrump  will be celebrating confirmation of pervert Kavanaugh tonight.  He wouldn't have this p\xe2\x80\xa6""",Negative,-1
"b""RT @cm1347: Brazil's leading presidential candidate wants to reduce forest protections and realDonaldTrump's tariff's increasing Chinese\xe2\x80\xa6""",Positive,1
"b""If you think about it, President Trump is getting them to hire people so they're helping him lowering the unemploym\xe2\x80\xa6 https://t.co/S8hzSdeRLb""",Positive,1
b'@News3LV Is this retaliatory against Kanye? Swift move Taylor.  Does she even know anything about who she is backin\xe2\x80\xa6 https://t.co/TfddO8Z1gh',Negative,-1
"b""realdonaldtrump @realdonaldtrump  will be celebrating confirmation of pervert Kavanaugh tonight.  He wouldn't have\xe2\x80\xa6 https://t.co/DEoZ0RJlpX""",Negative,-1
"b""Brazil's leading presidential candidate wants to reduce forest protections and realDonaldTrump's tariff's increas\xe2\x80\xa6 https://t.co/uKWSxzXvCc""",Positive,1
b'Have the Saudis killed their leading dissident &amp; critic of their war in Yemen?\nhttps://t.co/XafqNX0LzX\xe2\x80\xa6 https://t.co/pm2ARBCbHd',Negative,-2
b'RT @ucf_seber: What is unfathomable is not only the win of realDonaldTrump but the simultaneous win of Senate &amp; House of Representatives b\xe2\x80\xa6',Positive,2
"b'Take away Repub ad blitz saying crowd undermined Kavanaugh. The real word of day is Trafia, aka Trump Mafia that co\xe2\x80\xa6 https://t.co/Dt1whaKPXQ'",Negative,-1
b'@lilbulli1031 @rcjhawk86 Blacks are waking up and realizing the DemonRats have sold them down the river in chains.\xe2\x80\xa6 https://t.co/z8fFhP6btf',Neutral,0
"b""What's really fake is how you, DJokeTrump ,  lied abt Russia and faked ur way into the presidency.\xe2\x80\xa6 https://t.co/Ix96HPwbg1""",Negative,-2
b'@Regran_ed from the_deplorable_emma  -  ---------------- What happened???\n----------------\nmakeamericagreatagain\xe2\x80\xa6 https://t.co/iLzlGtNfue',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'Trump Is Still Losing Millions at His Golf Resorts in Scotland realDonaldTrump https://t.co/5NqVAvnG7Y',Neutral,0
"b'Neanderthal Man meets Modern Day Woman\nNM ""Ugh Woman, boobs &amp; bum""\nMDW ""Look up here at my face, I have questions f\xe2\x80\xa6 https://t.co/rx9zsmVR4C'",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@napalmmn @DonaldJTrumpJr Ole Joseph goes low there.  Check his Twitter feed.  Very unbiased and of sound mind...\xe2\x80\xa6 https://t.co/wvxmxNGPa3',Positive,1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @MAGAnewsmedia: CONFIRMED: Brett Kavanaugh Is Now A Supreme Court Justice https://t.co/aQWQ5yIiLw via @dailycaller realDonaldTrump @Don\xe2\x80\xa6',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'@realDonaldTrump @POTUS @Columbus landed far short of what we know as @America! More like the @Caribbean. ColumbusDay realDonaldTrump',Positive,1
b'Existance of realDonaldTrump cannot be fathomable to Republican GOP. Only solution would be disowning him.',Neutral,0
b'RT @jeffwills08: @CraigAr64 @yogagenie Senate needs 67 votes so it would be another gift to the Republicans.  He needs to look at realDon\xe2\x80\xa6',Neutral,0
b'What is unfathomable is not only the win of realDonaldTrump but the simultaneous win of Senate &amp; House of Represen\xe2\x80\xa6 https://t.co/rR9aRu1Xyu',Positive,2
b'realDonaldTrump stance on Pro- life is good. But is it done with a positive spirit? I doubt it.',Neutral,0
"b'RT @TheDmeader: Who the hell wrote this??? This article portrays RealDonaldTrump rolling back years of regulations, pulling out of global\xe2\x80\xa6'",Negative,-1
b'RT @steveab54: Crude &amp; ambitious politicians are swaying followers through their emotions.\nThe strategy now for @realDonaldTrump @senatema\xe2\x80\xa6',Positive,1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'Who the hell wrote this??? This article portrays RealDonaldTrump rolling back years of regulations, pulling out of\xe2\x80\xa6 https://t.co/b67QWtnzzT'",Negative,-1
b'Crude &amp; ambitious politicians are swaying followers through their emotions.\nThe strategy now for @realDonaldTrump\xe2\x80\xa6 https://t.co/Isny3W24rQ',Positive,1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'RT @WebsRoom: TheCutestBabyEver chilling  on CocoaBeach doing her best RealDonaldTrump impersonation https://t.co/qrq0Oadycu',Positive,1
b'RT @harpreetalld: IT Jobs are already MOVING to Canada. \nhr392 must pass to stop migration. Many Companies are EXPANDING and OPENING new O\xe2\x80\xa6',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'RT @JcKatherine: realdonaldtrump @realdonaldtrump is giddy with happiness  by confirmation of Kavanaugh. Man of his own ilk: sex predator,\xe2\x80\xa6'",Neutral,0
b'realdonaldtrump @realdonaldtrump is giddy with happiness  by confirmation of Kavanaugh. Man of his own ilk: sex pr\xe2\x80\xa6 https://t.co/UPo6BxU3x9',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@camaraodallasvv @realDonaldTrump A lie is a statement used intentionally for the purpose of deception. The practic\xe2\x80\xa6 https://t.co/tpYPqXy2Po',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b'RT @EdwinLo31339753: Good morning troops , vets and patriots . GodBlessAmerica realDonaldTrump POTUS RNC GOP MAGA KAG RedTsunami \xe2\x9c\x9d\xef\xb8\x8f\xe2\x80\xa6'",Neutral,0
b'@lyman_brian @maggieNYT realDonaldTrump  And you say it\xe2\x80\x99s a hoax',Neutral,0
b'.Vote Voters grassroots TeaParty RNC magop economy realDonaldTrump NRA mapoli POLITICS PoliticsNation\xe2\x80\xa6 https://t.co/5bYpaBtnix',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@CraigAr64 @yogagenie Senate needs 67 votes so it would be another gift to the Republicans.  He needs to look at\xe2\x80\xa6 https://t.co/pV5C2CJa1r',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@Yale @NobelPrize Yale and NobelPeacePrize realDonaldTrump   But.... there is no global warming! Just because Al\xe2\x80\xa6 https://t.co/tOPIYMRr1e',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b'@foxandfriends foxandfriends  realDonaldTrump   You are courageous, intelligent and strong. Money has completely\xe2\x80\xa6 https://t.co/w3LgcAf5FR'",Positive,1
b'@Morning_Joe What a joke.. what a sanctimonious joke..\xe2\x80\x9dWhy I left REP party\xe2\x80\x9d WHO CARES? Mika &amp; Joe.. HaHa.. Trump i\xe2\x80\xa6 https://t.co/DF1zeBSPeN',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b'Good morning troops , vets and patriots . GodBlessAmerica realDonaldTrump POTUS RNC GOP MAGA KAG RedTsunami\xe2\x80\xa6 https://t.co/axeMOOB1Dr'",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@foxandfriends foxandfriends realDonaldTrump   Not if FBI and DOJ do their job over unmasking and spying in Congr\xe2\x80\xa6 https://t.co/GKT35gfcpx',Neutral,0
b'@RealJack Pathetic actress pleading for what! FoxNews RealDonaldTrump',Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @HollanChristine: There are consequences for decisions. The best thing to do for this country is reverse this quickly. My heart is just\xe2\x80\xa6',Positive,1
b'There are consequences for decisions. The best thing to do for this country is reverse this quickly. My heart is ju\xe2\x80\xa6 https://t.co/q6csMONhT5',Positive,1
b'@FoxNews FoxNews realDonaldTrump  What planet have you arrived from???? Their next move is to delegitimize the Su\xe2\x80\xa6 https://t.co/2FX1ffh63H',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@FoxNews @NancyPelosi NancyPelosi. realDonaldTrump   Time to remind America who will be in key Congressional posi\xe2\x80\xa6 https://t.co/6YD8j5Eu9g',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@dubbielubbie @_Michelangelo__ @DavidKyaloM @FLOTUS @FirstLadyKenya @UKenyatta @dubbielubbie but not her parents...\xe2\x80\xa6 https://t.co/Ofw8PW96Wh',Neutral,0
b'@GOPChairwoman GOPChairwomen. realDonaldTrump   Called Sedition when one seeks to overthrow the existing govt of\xe2\x80\xa6 https://t.co/cuERBCDgOP',Negative,-1
b'RT @RandKristin: @realDonaldTrump realDonaldTrump you don\xe2\x80\x99t know the meaning of the \xe2\x80\x9cword of law.\xe2\x80\x9d When have you ever followed it in all y\xe2\x80\xa6',Neutral,0
"b'As Melania travels more and more she has found that hardly any penises are mushroom-ish,other than one at home ever\xe2\x80\xa6 https://t.co/fscVVbKIj4'",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@foxandfriends foxandfriends  realDonaldTrump   Sen Hirono not only acted aggressively and prejudicially against\xe2\x80\xa6 https://t.co/5EAP3inGbr',Neutral,0
b'RT @desselle0010: WINNING!! MAGA realDonaldTrump',Neutral,0
"b'Good Morning Resistor Sisters &amp;Misters! We lost the battle, but not the war! Let\xe2\x80\x99s remind the @SenateGOP ,\xe2\x80\xa6 https://t.co/AmO71Tm0VP'",Negative,-1
"b'@foxandfriends foxandfriends realDonaldTrump   It is one thing to vote against and object to a canidate, it is qu\xe2\x80\xa6 https://t.co/5l4JBVBpp3'",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@MaxBoot realDonaldTrump  I agree 100% he is a disgrace to this country that i fought for. he did not drain the sw\xe2\x80\xa6 https://t.co/tt1Qt1VrC0',Negative,-2
"b'RT @leedavid456: A sexual predator, racist, and Russian spy walk into a bar. The bartender say ""What can I get your Mr. President"". realDo\xe2\x80\xa6'",Neutral,0
"b'A sexual predator, racist, and Russian spy walk into a bar. The bartender say ""What can I get your Mr. President"". realDonaldTrump'",Neutral,0
"b""He doesn't have a dick!\nPOTUS\nrealDonaldTrump\nMAGA\nWWG1WGA\nQ\nQanon8chan\nWhoisQanon\nQAnon\n8chan\xe2\x80\xa6 https://t.co/irPY9UpkX5""",Neutral,0
b'@tedcruz tedcruz realDonaldTrump   \xe2\x80\x9cHook em Horns!\xe2\x80\x9d Beat Oklahoma.......AGAIN!!! https://t.co/Oh43ho8xKi',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@SourcedReports Things are going to get violent. Really. There is no doubt. People are not going to put up with thi\xe2\x80\xa6 https://t.co/L9xM2ICUiD',Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
b'@AliVelshi realDonaldTrump  how come they do not vet or do a background on them. i know they are elected but anybody can cheat and lie',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @MacGregorGarlic: Looks as if the GOP have a new logo for the mid-terms.  bebest realDonaldTrump https://t.co/JkPE5v65DC',Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'Looks as if the GOP have a new logo for the mid-terms.  bebest realDonaldTrump https://t.co/JkPE5v65DC',Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
"b'11/11 - My birthday. Q, Bring on the PAIN\nPOTUS\nrealDonaldTrump\nMAGA\nWWG1WGA\nQ\nQanon8chan\nWhoisQanon\nQAnon\xe2\x80\xa6 https://t.co/cvATQ5FywY'",Neutral,0
b'Hummmm   her new career the: Political Analysis by the queen of the walking dead show. I care 1000 % more what my n\xe2\x80\xa6 https://t.co/8jBUU6Vpnn',Negative,-1
"b""@SteveScalise I'm not a conspiracy theorist, but there is irrefutable proof you are dealing with deep state embedde\xe2\x80\xa6 https://t.co/0Pus0X3whj""",Negative,-1
b'RT @Equitable_Law: We\xe2\x80\x99re no insurance law specialists - but we\xe2\x80\x99re fairly sure \xe2\x80\x98Act of God\xe2\x80\x99 signifies a cataclysm of such a magnitude that\xe2\x80\xa6',Neutral,0
"b""RT @JJS5547: Find and lock up... that's a direct threat looking for a hitman... stop these Demonrats now. They must see there's a conseque\xe2\x80\xa6""",Negative,-1
b'RT @carbonatedthoug: Great question. realDonaldTrump. https://t.co/6EYOVfL1RR',Neutral,0
b'@SteveScalise Time soon for martial law &amp; roundup of media &amp; political collaborators promoting soc/communism. Time\xe2\x80\xa6 https://t.co/GlUPxe6UIa',Neutral,0
b'Great question. realDonaldTrump. https://t.co/6EYOVfL1RR',Neutral,0
b'@SteveScalise Dem leaders of the Party of Criminality? You have 4 members committed TREASON to subvert constitution\xe2\x80\xa6 https://t.co/LAgYy0JV5W',Negative,-1
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
"b""RT @JJS5547: Don't sit back... the fight starts NOW... We must save our country... jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Neutral,0
"b""RT @JJS5547: Jesus didn't choose a perfect man he chose a man perfect for the job. jjs5547 maga walkaway potus redwave realDonaldTrum\xe2\x80\xa6""",Positive,2
b'RT @eboikwe: MSNBC @Lawrence: Why do you think @senmitchMcConnel is smart? He is the most wicked and corrupt senator. He can\xe2\x80\x99t criticize \xe2\x80\xa6',Negative,-3
